full_text,label,tweet_tokens,tweet_tokens_wsw,tweet_tokens_stemmed
penjelasan menkeu sri mulyani terkait viralnya kasus sepatu yg berharga jt namun dikenakan pajak jt sebenarnya itu denda yg diberikan kepada dhl karena mencantumkan harga us yg seharusnya us dhl mencantumkan harga lbh rendah dari yg sebenarnya kasus sdh,0,"['penjelasan', 'menkeu', 'sri', 'mulyani', 'terkait', 'viralnya', 'kasus', 'sepatu', 'yg', 'berharga', 'jt', 'namun', 'dikenakan', 'pajak', 'jt', 'sebenarnya', 'itu', 'denda', 'yg', 'diberikan', 'kepada', 'dhl', 'karena', 'mencantumkan', 'harga', 'us', 'yg', 'seharusnya', 'us', 'dhl', 'mencantumkan', 'harga', 'lbh', 'rendah', 'dari', 'yg', 'sebenarnya', 'kasus', 'sdh']","['penjelasan', 'menkeu', 'sri', 'mulyani', 'terkait', 'viralnya', 'sepatu', 'berharga', 'jt', 'dikenakan', 'pajak', 'jt', 'denda', 'dhl', 'mencantumkan', 'harga', 'us', 'us', 'dhl', 'mencantumkan', 'harga', 'lbh', 'rendah']","['jelas', 'menkeu', 'sri', 'mulyani', 'kait', 'viralnya', 'sepatu', 'harga', 'jt', 'kena', 'pajak', 'jt', 'denda', 'dhl', 'cantum', 'harga', 'us', 'us', 'dhl', 'cantum', 'harga', 'lbh', 'rendah']"
kasih kita pajak kayak orang jerman norway swedia atau lebih tinggi sekalipun asalkan kita juga udah siap menerapkan hukum rajam ke pejabat korup dan keluarganya kalo penegakan hukum kayak skrg pajak makin tinggi mah mereka yg kaya dan kita yg makin melarat,0,"['kasih', 'kita', 'pajak', 'kayak', 'orang', 'jerman', 'norway', 'swedia', 'atau', 'lebih', 'tinggi', 'sekalipun', 'asalkan', 'kita', 'juga', 'udah', 'siap', 'menerapkan', 'hukum', 'rajam', 'ke', 'pejabat', 'korup', 'dan', 'keluarganya', 'kalo', 'penegakan', 'hukum', 'kayak', 'skrg', 'pajak', 'makin', 'tinggi', 'mah', 'mereka', 'yg', 'kaya', 'dan', 'kita', 'yg', 'makin', 'melarat']","['kasih', 'pajak', 'kayak', 'orang', 'jerman', 'norway', 'swedia', 'udah', 'menerapkan', 'hukum', 'rajam', 'pejabat', 'korup', 'keluarganya', 'penegakan', 'hukum', 'kayak', 'skrg', 'pajak', 'mah', 'kaya', 'melarat']","['kasih', 'pajak', 'kayak', 'orang', 'jerman', 'norway', 'swedia', 'udah', 'terap', 'hukum', 'rajam', 'jabat', 'korup', 'keluarga', 'tega', 'hukum', 'kayak', 'skrg', 'pajak', 'mah', 'kaya', 'melarat']"
pemkot solo akan memaksimalkan pendapatan pajak dengan menyasar pedagang kaki lima,1,"['pemkot', 'solo', 'akan', 'memaksimalkan', 'pendapatan', 'pajak', 'dengan', 'menyasar', 'pedagang', 'kaki', 'lima']","['pemkot', 'solo', 'memaksimalkan', 'pendapatan', 'pajak', 'menyasar', 'pedagang', 'kaki']","['pemkot', 'solo', 'maksimal', 'dapat', 'pajak', 'sasar', 'dagang', 'kaki']"
prabowo gibran membentuk bpn sumber penerimaan yang dimaksud adalah pajak dan utang dua nya membebani rakyat padahal sda negara kita bisa hasilkan  per tahun kalau tidak dikorupsi rakyat sejahtera negara bebas utang,0,"['prabowo', 'gibran', 'membentuk', 'bpn', 'sumber', 'penerimaan', 'yang', 'dimaksud', 'adalah', 'pajak', 'dan', 'utang', 'dua', 'nya', 'membebani', 'rakyat', 'padahal', 'sda', 'negara', 'kita', 'bisa', 'hasilkan', 'per', 'tahun', 'kalau', 'tidak', 'dikorupsi', 'rakyat', 'sejahtera', 'negara', 'bebas', 'utang']","['prabowo', 'gibran', 'membentuk', 'bpn', 'sumber', 'penerimaan', 'pajak', 'utang', 'membebani', 'rakyat', 'sda', 'negara', 'hasilkan', 'dikorupsi', 'rakyat', 'sejahtera', 'negara', 'bebas', 'utang']","['prabowo', 'gibran', 'bentuk', 'bpn', 'sumber', 'terima', 'pajak', 'utang', 'beban', 'rakyat', 'sda', 'negara', 'hasil', 'korupsi', 'rakyat', 'sejahtera', 'negara', 'bebas', 'utang']"
rasakan pembalasanku kan memilih pajak dinaikkan,0,"['rasakan', 'pembalasanku', 'kan', 'memilih', 'pajak', 'dinaikkan']","['rasakan', 'pembalasanku', 'memilih', 'pajak', 'dinaikkan']","['rasa', 'balas', 'pilih', 'pajak', 'naik']"
itu paket mahal tolonglah disayang sayang becuk iya ini sayang banget klo gk dikenain pajak tinggi bentuk rasa sayangnya beda karena love language becuk itu super tax of service,0,"['itu', 'paket', 'mahal', 'tolonglah', 'disayang', 'sayang', 'becuk', 'iya', 'ini', 'sayang', 'banget', 'klo', 'gk', 'dikenain', 'pajak', 'tinggi', 'bentuk', 'rasa', 'sayangnya', 'beda', 'karena', 'love', 'language', 'becuk', 'itu', 'super', 'tax', 'of', 'service']","['paket', 'mahal', 'tolonglah', 'disayang', 'sayang', 'becuk', 'iya', 'sayang', 'banget', 'gk', 'dikenain', 'pajak', 'bentuk', 'sayangnya', 'beda', 'love', 'language', 'becuk', 'super', 'tax', 'of', 'service']","['paket', 'mahal', 'tolong', 'sayang', 'sayang', 'becuk', 'iya', 'sayang', 'banget', 'gk', 'dikenain', 'pajak', 'bentuk', 'sayang', 'beda', 'love', 'language', 'becuk', 'super', 'tax', 'of', 'service']"
semangat bodo amat ga bayar pajak beli bahan ke petani langsung alhamdulilah sampe skrg masih hidup paling kepaksa beli pulsa bayar listrik sama beli bbm lama bgt terakhir ngemall kapan udah gapernah beli makan di resto pokoke bodo amat hidup umkm hidup warung madura,0,"['semangat', 'bodo', 'amat', 'ga', 'bayar', 'pajak', 'beli', 'bahan', 'ke', 'petani', 'langsung', 'alhamdulilah', 'sampe', 'skrg', 'masih', 'hidup', 'paling', 'kepaksa', 'beli', 'pulsa', 'bayar', 'listrik', 'sama', 'beli', 'bbm', 'lama', 'bgt', 'terakhir', 'ngemall', 'kapan', 'udah', 'gapernah', 'beli', 'makan', 'di', 'resto', 'pokoke', 'bodo', 'amat', 'hidup', 'umkm', 'hidup', 'warung', 'madura']","['semangat', 'bodo', 'bayar', 'pajak', 'beli', 'bahan', 'petani', 'langsung', 'alhamdulilah', 'sampe', 'skrg', 'hidup', 'kepaksa', 'beli', 'pulsa', 'bayar', 'listrik', 'beli', 'bbm', 'bgt', 'ngemall', 'udah', 'gapernah', 'beli', 'makan', 'resto', 'pokoke', 'bodo', 'hidup', 'umkm', 'hidup', 'warung', 'madura']","['semangat', 'bodo', 'bayar', 'pajak', 'beli', 'bahan', 'tani', 'langsung', 'alhamdulilah', 'sampe', 'skrg', 'hidup', 'paksa', 'beli', 'pulsa', 'bayar', 'listrik', 'beli', 'bbm', 'bgt', 'ngemall', 'udah', 'gapernah', 'beli', 'makan', 'resto', 'pokoke', 'bodo', 'hidup', 'umkm', 'hidup', 'warung', 'madura']"
penjelasan dari wacana naiknya pajak motor bensin mahalini negara lucu shin tae yong jhonny iskandar dewangga vina,0,"['penjelasan', 'dari', 'wacana', 'naiknya', 'pajak', 'motor', 'bensin', 'mahalini', 'negara', 'lucu', 'shin', 'tae', 'yong', 'jhonny', 'iskandar', 'dewangga', 'vina']","['penjelasan', 'wacana', 'naiknya', 'pajak', 'motor', 'bensin', 'mahalini', 'negara', 'lucu', 'shin', 'tae', 'yong', 'jhonny', 'iskandar', 'dewangga', 'vina']","['jelas', 'wacana', 'naik', 'pajak', 'motor', 'bensin', 'mahalini', 'negara', 'lucu', 'shin', 'tae', 'yong', 'jhonny', 'iskandar', 'dewangga', 'vina']"
pajak naik beras naik listrik naik semua naik pusing ah mending jogetin aja lah biar tidak di raksuki siluman kasbon,0,"['pajak', 'naik', 'beras', 'naik', 'listrik', 'naik', 'semua', 'naik', 'pusing', 'ah', 'mending', 'jogetin', 'aja', 'lah', 'biar', 'tidak', 'di', 'raksuki', 'siluman', 'kasbon']","['pajak', 'beras', 'listrik', 'pusing', 'ah', 'mending', 'jogetin', 'raksuki', 'siluman', 'kasbon']","['pajak', 'beras', 'listrik', 'pusing', 'ah', 'mending', 'jogetin', 'raksuki', 'siluman', 'kasbon']"
bagi yg nunggak byr pajak stnk dilarang isi bbm potret negara yg katanya kaya akn hsil tambang tp rakyatnya merana,0,"['bagi', 'yg', 'nunggak', 'byr', 'pajak', 'stnk', 'dilarang', 'isi', 'bbm', 'potret', 'negara', 'yg', 'katanya', 'kaya', 'akn', 'hsil', 'tambang', 'tp', 'rakyatnya', 'merana']","['nunggak', 'byr', 'pajak', 'stnk', 'dilarang', 'isi', 'bbm', 'potret', 'negara', 'kaya', 'akn', 'hsil', 'tambang', 'tp', 'rakyatnya', 'merana']","['nunggak', 'byr', 'pajak', 'stnk', 'larang', 'isi', 'bbm', 'potret', 'negara', 'kaya', 'akn', 'hsil', 'tambang', 'tp', 'rakyat', 'merana']"
kl dana bos gak naik guru honorer dapet gaji dr mana gak gitu konsepnya woi pendidikan itu hak rakyat dan kewajiban negara menyediakan tetap suarakan pendidikan murah dan gaji gurudosen dengan layak daripada duit negara dimakan oknum pns dirjen pajak bpk kan,0,"['kl', 'dana', 'bos', 'gak', 'naik', 'guru', 'honorer', 'dapet', 'gaji', 'dr', 'mana', 'gak', 'gitu', 'konsepnya', 'woi', 'pendidikan', 'itu', 'hak', 'rakyat', 'dan', 'kewajiban', 'negara', 'menyediakan', 'tetap', 'suarakan', 'pendidikan', 'murah', 'dan', 'gaji', 'gurudosen', 'dengan', 'layak', 'daripada', 'duit', 'negara', 'dimakan', 'oknum', 'pns', 'dirjen', 'pajak', 'bpk', 'kan']","['kl', 'dana', 'bos', 'guru', 'honorer', 'dapet', 'gaji', 'dr', 'gitu', 'konsepnya', 'woi', 'pendidikan', 'hak', 'rakyat', 'kewajiban', 'negara', 'menyediakan', 'suarakan', 'pendidikan', 'murah', 'gaji', 'gurudosen', 'layak', 'duit', 'negara', 'dimakan', 'oknum', 'pns', 'dirjen', 'pajak', 'bpk']","['kl', 'dana', 'bos', 'guru', 'honorer', 'dapet', 'gaji', 'dr', 'gitu', 'konsep', 'woi', 'didik', 'hak', 'rakyat', 'wajib', 'negara', 'sedia', 'suara', 'didik', 'murah', 'gaji', 'gurudosen', 'layak', 'duit', 'negara', 'makan', 'oknum', 'pns', 'dirjen', 'pajak', 'bpk']"
ok gas ok gas tenang tenang tenang pemilih akan menerima apapun yg menjadi kebijakan pemerintah mau pajak naik mau pertalite di hapus kan mau bbm naik pokok nya ok gas suku ganta islam mokondo eko patrio ricis trisakti innalillahi,1,"['ok', 'gas', 'ok', 'gas', 'tenang', 'tenang', 'tenang', 'pemilih', 'akan', 'menerima', 'apapun', 'yg', 'menjadi', 'kebijakan', 'pemerintah', 'mau', 'pajak', 'naik', 'mau', 'pertalite', 'di', 'hapus', 'kan', 'mau', 'bbm', 'naik', 'pokok', 'nya', 'ok', 'gas', 'suku', 'ganta', 'islam', 'mokondo', 'eko', 'patrio', 'ricis', 'trisakti', 'innalillahi']","['ok', 'gas', 'ok', 'gas', 'tenang', 'tenang', 'tenang', 'pemilih', 'menerima', 'apapun', 'kebijakan', 'pemerintah', 'pajak', 'pertalite', 'hapus', 'bbm', 'pokok', 'ok', 'gas', 'suku', 'ganta', 'islam', 'mokondo', 'eko', 'patrio', 'ricis', 'trisakti', 'innalillahi']","['ok', 'gas', 'ok', 'gas', 'tenang', 'tenang', 'tenang', 'pilih', 'terima', 'apa', 'bijak', 'perintah', 'pajak', 'pertalite', 'hapus', 'bbm', 'pokok', 'ok', 'gas', 'suku', 'ganta', 'islam', 'mokondo', 'eko', 'patrio', 'ricis', 'trisakti', 'innalillahi']"
ternyata pajak saja tak cukup pinter lo aja lah lo punya kuasa sak karepmu,0,"['ternyata', 'pajak', 'saja', 'tak', 'cukup', 'pinter', 'lo', 'aja', 'lah', 'lo', 'punya', 'kuasa', 'sak', 'karepmu']","['pajak', 'pinter', 'lo', 'lo', 'kuasa', 'sak', 'karepmu']","['pajak', 'pinter', 'lo', 'lo', 'kuasa', 'sak', 'karepmu']"
penjelasan dari wacana naiknya pajak motor bensin mahalini negara lucu vina shin tae yong jhonny iskandar,0,"['penjelasan', 'dari', 'wacana', 'naiknya', 'pajak', 'motor', 'bensin', 'mahalini', 'negara', 'lucu', 'vina', 'shin', 'tae', 'yong', 'jhonny', 'iskandar']","['penjelasan', 'wacana', 'naiknya', 'pajak', 'motor', 'bensin', 'mahalini', 'negara', 'lucu', 'vina', 'shin', 'tae', 'yong', 'jhonny', 'iskandar']","['jelas', 'wacana', 'naik', 'pajak', 'motor', 'bensin', 'mahalini', 'negara', 'lucu', 'vina', 'shin', 'tae', 'yong', 'jhonny', 'iskandar']"
apakah ada yang merasa kota kalian berjalan autopilot tanpa ada penyelenggara pemerintahan daerah atau bahkan tanpa sistem macet ya macet banjir ya banjir rusak ya rusak jadi kota berjalan sendirinya dengan aktifitas warga tapi uang rakyat tetap ditarik pajak amp parkir,0,"['apakah', 'ada', 'yang', 'merasa', 'kota', 'kalian', 'berjalan', 'autopilot', 'tanpa', 'ada', 'penyelenggara', 'pemerintahan', 'daerah', 'atau', 'bahkan', 'tanpa', 'sistem', 'macet', 'ya', 'macet', 'banjir', 'ya', 'banjir', 'rusak', 'ya', 'rusak', 'jadi', 'kota', 'berjalan', 'sendirinya', 'dengan', 'aktifitas', 'warga', 'tapi', 'uang', 'rakyat', 'tetap', 'ditarik', 'pajak', 'amp', 'parkir']","['kota', 'berjalan', 'autopilot', 'penyelenggara', 'pemerintahan', 'daerah', 'sistem', 'macet', 'macet', 'banjir', 'banjir', 'rusak', 'rusak', 'kota', 'berjalan', 'aktifitas', 'warga', 'uang', 'rakyat', 'ditarik', 'pajak', 'parkir']","['kota', 'jalan', 'autopilot', 'selenggara', 'perintah', 'daerah', 'sistem', 'macet', 'macet', 'banjir', 'banjir', 'rusak', 'rusak', 'kota', 'jalan', 'aktifitas', 'warga', 'uang', 'rakyat', 'tarik', 'pajak', 'parkir']"
kecewa marah dan mungkin udah putus asa mengikuti aturan bangsa ini pajakpajak dan pajak,0,"['kecewa', 'marah', 'dan', 'mungkin', 'udah', 'putus', 'asa', 'mengikuti', 'aturan', 'bangsa', 'ini', 'pajakpajak', 'dan', 'pajak']","['kecewa', 'marah', 'udah', 'putus', 'asa', 'mengikuti', 'aturan', 'bangsa', 'pajakpajak', 'pajak']","['kecewa', 'marah', 'udah', 'putus', 'asa', 'ikut', 'atur', 'bangsa', 'pajakpajak', 'pajak']"
ada yg bs kira itungin gk permendag no nih kesalahan semahal apa brp kali rapat tinjauan etc itu pake duit pajak brp,0,"['ada', 'yg', 'bs', 'kira', 'itungin', 'gk', 'permendag', 'no', 'nih', 'kesalahan', 'semahal', 'apa', 'brp', 'kali', 'rapat', 'tinjauan', 'etc', 'itu', 'pake', 'duit', 'pajak', 'brp']","['bs', 'itungin', 'gk', 'permendag', 'no', 'kesalahan', 'semahal', 'brp', 'kali', 'rapat', 'tinjauan', 'etc', 'pake', 'duit', 'pajak', 'brp']","['bs', 'itungin', 'gk', 'permendag', 'no', 'salah', 'mahal', 'brp', 'kali', 'rapat', 'tinjau', 'etc', 'pake', 'duit', 'pajak', 'brp']"
kak pimpin negeri ini kak plisss saya janji akan rajin bayar pajak kalo kakak presidennya,0,"['kak', 'pimpin', 'negeri', 'ini', 'kak', 'plisss', 'saya', 'janji', 'akan', 'rajin', 'bayar', 'pajak', 'kalo', 'kakak', 'presidennya']","['kak', 'pimpin', 'negeri', 'kak', 'plisss', 'janji', 'rajin', 'bayar', 'pajak', 'kakak', 'presidennya']","['kak', 'pimpin', 'negeri', 'kak', 'plisss', 'janji', 'rajin', 'bayar', 'pajak', 'kakak', 'presiden']"
apapun masalahnya solusinya naikin pajak ok gas,1,"['apapun', 'masalahnya', 'solusinya', 'naikin', 'pajak', 'ok', 'gas']","['apapun', 'solusinya', 'naikin', 'pajak', 'ok', 'gas']","['apa', 'solusi', 'naikin', 'pajak', 'ok', 'gas']"
ahmad muhdlor ali atau gus muhdlor bupati sidoarjo resmi ditahan oleh kpk selasa penahanan ini setelah gus muhdlor diperiksa kpk sebagai tersangka selama jam terkait kasus dugaan pemotongan insentif pegawai badan pelayanan pajak daerah bppd sidoarjo,0,"['ahmad', 'muhdlor', 'ali', 'atau', 'gus', 'muhdlor', 'bupati', 'sidoarjo', 'resmi', 'ditahan', 'oleh', 'kpk', 'selasa', 'penahanan', 'ini', 'setelah', 'gus', 'muhdlor', 'diperiksa', 'kpk', 'sebagai', 'tersangka', 'selama', 'jam', 'terkait', 'kasus', 'dugaan', 'pemotongan', 'insentif', 'pegawai', 'badan', 'pelayanan', 'pajak', 'daerah', 'bppd', 'sidoarjo']","['ahmad', 'muhdlor', 'ali', 'gus', 'muhdlor', 'bupati', 'sidoarjo', 'resmi', 'ditahan', 'kpk', 'selasa', 'penahanan', 'gus', 'muhdlor', 'diperiksa', 'kpk', 'tersangka', 'jam', 'terkait', 'dugaan', 'pemotongan', 'insentif', 'pegawai', 'badan', 'pelayanan', 'pajak', 'daerah', 'bppd', 'sidoarjo']","['ahmad', 'muhdlor', 'ali', 'gus', 'muhdlor', 'bupati', 'sidoarjo', 'resmi', 'tahan', 'kpk', 'selasa', 'tahan', 'gus', 'muhdlor', 'periksa', 'kpk', 'sangka', 'jam', 'kait', 'duga', 'potong', 'insentif', 'pegawai', 'badan', 'layan', 'pajak', 'daerah', 'bppd', 'sidoarjo']"
bisa gak sih rakyat bisa mengajukan pemecatan untuk abdi negara yang sudah dibayarkan gajinya lewat pajak pajak itu sistem voting dengan nip or nrp abdi negara,0,"['bisa', 'gak', 'sih', 'rakyat', 'bisa', 'mengajukan', 'pemecatan', 'untuk', 'abdi', 'negara', 'yang', 'sudah', 'dibayarkan', 'gajinya', 'lewat', 'pajak', 'pajak', 'itu', 'sistem', 'voting', 'dengan', 'nip', 'or', 'nrp', 'abdi', 'negara']","['rakyat', 'mengajukan', 'pemecatan', 'abdi', 'negara', 'dibayarkan', 'gajinya', 'pajak', 'pajak', 'sistem', 'voting', 'nip', 'or', 'nrp', 'abdi', 'negara']","['rakyat', 'aju', 'pecat', 'abdi', 'negara', 'bayar', 'gaji', 'pajak', 'pajak', 'sistem', 'voting', 'nip', 'or', 'nrp', 'abdi', 'negara']"
zakat seumur hidup sedangkan pajak bisa berubah tergantung presidennya anak yg pinter this,0,"['zakat', 'seumur', 'hidup', 'sedangkan', 'pajak', 'bisa', 'berubah', 'tergantung', 'presidennya', 'anak', 'yg', 'pinter', 'this']","['zakat', 'seumur', 'hidup', 'pajak', 'berubah', 'tergantung', 'presidennya', 'anak', 'pinter', 'this']","['zakat', 'umur', 'hidup', 'pajak', 'ubah', 'gantung', 'presiden', 'anak', 'pinter', 'this']"
joki tugas makalah hukum pajak pengerjaan tercepat dan termurah langsung diambil drop fee langsung disini ya,1,"['joki', 'tugas', 'makalah', 'hukum', 'pajak', 'pengerjaan', 'tercepat', 'dan', 'termurah', 'langsung', 'diambil', 'drop', 'fee', 'langsung', 'disini', 'ya']","['joki', 'tugas', 'makalah', 'hukum', 'pajak', 'pengerjaan', 'tercepat', 'termurah', 'langsung', 'diambil', 'drop', 'fee', 'langsung']","['joki', 'tugas', 'makalah', 'hukum', 'pajak', 'kerja', 'cepat', 'murah', 'langsung', 'ambil', 'drop', 'fee', 'langsung']"
alias kenaikan gaji ngga seberapa dibandingkan kenaikan harga kelas menengah nih ya udah kerja sampai tipes dicekik pajak diperes sampai tinggal tulang masih jugaaa disuruh belanja atas nama pergerakan ekonomi nggak ada uang woyyy,0,"['alias', 'kenaikan', 'gaji', 'ngga', 'seberapa', 'dibandingkan', 'kenaikan', 'harga', 'kelas', 'menengah', 'nih', 'ya', 'udah', 'kerja', 'sampai', 'tipes', 'dicekik', 'pajak', 'diperes', 'sampai', 'tinggal', 'tulang', 'masih', 'jugaaa', 'disuruh', 'belanja', 'atas', 'nama', 'pergerakan', 'ekonomi', 'nggak', 'ada', 'uang', 'woyyy']","['alias', 'kenaikan', 'gaji', 'ngga', 'dibandingkan', 'kenaikan', 'harga', 'kelas', 'menengah', 'udah', 'kerja', 'tipes', 'dicekik', 'pajak', 'diperes', 'tinggal', 'tulang', 'jugaaa', 'disuruh', 'belanja', 'nama', 'pergerakan', 'ekonomi', 'nggak', 'uang', 'woyyy']","['alias', 'naik', 'gaji', 'ngga', 'banding', 'naik', 'harga', 'kelas', 'tengah', 'udah', 'kerja', 'tipes', 'cekik', 'pajak', 'peres', 'tinggal', 'tulang', 'jugaaa', 'suruh', 'belanja', 'nama', 'gera', 'ekonomi', 'nggak', 'uang', 'woyyy']"
hebat yg dipalakin sm negara kan rakyatny tarif listrik naik ukt kuliah naik ongkos naik haji naik pajak kendaraan berkali lipat dibanding ngr lain dsb panjang daftarny deh eh yg make duitnya model syahrul yasin limpo jayalah negri ini,0,"['hebat', 'yg', 'dipalakin', 'sm', 'negara', 'kan', 'rakyatny', 'tarif', 'listrik', 'naik', 'ukt', 'kuliah', 'naik', 'ongkos', 'naik', 'haji', 'naik', 'pajak', 'kendaraan', 'berkali', 'lipat', 'dibanding', 'ngr', 'lain', 'dsb', 'panjang', 'daftarny', 'deh', 'eh', 'yg', 'make', 'duitnya', 'model', 'syahrul', 'yasin', 'limpo', 'jayalah', 'negri', 'ini']","['hebat', 'dipalakin', 'sm', 'negara', 'rakyatny', 'tarif', 'listrik', 'ukt', 'kuliah', 'ongkos', 'haji', 'pajak', 'kendaraan', 'berkali', 'lipat', 'dibanding', 'ngr', 'dsb', 'daftarny', 'deh', 'eh', 'make', 'duitnya', 'model', 'syahrul', 'yasin', 'limpo', 'jayalah', 'negri']","['hebat', 'dipalakin', 'sm', 'negara', 'rakyatny', 'tarif', 'listrik', 'ukt', 'kuliah', 'ongkos', 'haji', 'pajak', 'kendara', 'kali', 'lipat', 'banding', 'ngr', 'dsb', 'daftarny', 'deh', 'eh', 'make', 'duit', 'model', 'syahrul', 'yasin', 'limpo', 'jaya', 'negri']"
dipalak preman sama dipalak pajak itu sama memuakan,0,"['dipalak', 'preman', 'sama', 'dipalak', 'pajak', 'itu', 'sama', 'memuakan']","['dipalak', 'preman', 'dipalak', 'pajak', 'memuakan']","['palak', 'preman', 'palak', 'pajak', 'mua']"
indonesian be truly so damn friendly when it comes to bule sebenernya pada sadar gaksih kalo dia seakan kabur dari negara asalnya supaya bayar pajak dan hidup lebih murah disini negara ini udah ancur trs rakyatnya masih ngebela bule tanpa kontribusi damn indonesia cemas,0,"['indonesian', 'be', 'truly', 'so', 'damn', 'friendly', 'when', 'it', 'comes', 'to', 'bule', 'sebenernya', 'pada', 'sadar', 'gaksih', 'kalo', 'dia', 'seakan', 'kabur', 'dari', 'negara', 'asalnya', 'supaya', 'bayar', 'pajak', 'dan', 'hidup', 'lebih', 'murah', 'disini', 'negara', 'ini', 'udah', 'ancur', 'trs', 'rakyatnya', 'masih', 'ngebela', 'bule', 'tanpa', 'kontribusi', 'damn', 'indonesia', 'cemas']","['indonesian', 'be', 'truly', 'so', 'damn', 'friendly', 'when', 'it', 'comes', 'to', 'bule', 'sebenernya', 'sadar', 'gaksih', 'seakan', 'kabur', 'negara', 'asalnya', 'bayar', 'pajak', 'hidup', 'murah', 'negara', 'udah', 'ancur', 'trs', 'rakyatnya', 'ngebela', 'bule', 'kontribusi', 'damn', 'indonesia', 'cemas']","['indonesian', 'be', 'truly', 'so', 'damn', 'friendly', 'when', 'it', 'comes', 'to', 'bule', 'sebenernya', 'sadar', 'gaksih', 'akan', 'kabur', 'negara', 'asal', 'bayar', 'pajak', 'hidup', 'murah', 'negara', 'udah', 'ancur', 'trs', 'rakyat', 'ngebela', 'bule', 'kontribusi', 'damn', 'indonesia', 'cemas']"
jangankan keturunan indo keturunan pki aja bisa ditrack yang ga bisa itu cuma track mafia di kominfo pajak amp bea cukoi,0,"['jangankan', 'keturunan', 'indo', 'keturunan', 'pki', 'aja', 'bisa', 'ditrack', 'yang', 'ga', 'bisa', 'itu', 'cuma', 'track', 'mafia', 'di', 'kominfo', 'pajak', 'amp', 'bea', 'cukoi']","['keturunan', 'indo', 'keturunan', 'pki', 'ditrack', 'track', 'mafia', 'kominfo', 'pajak', 'bea', 'cukoi']","['turun', 'indo', 'turun', 'pki', 'ditrack', 'track', 'mafia', 'kominfo', 'pajak', 'bea', 'cukoi']"
pajak,1,['pajak'],['pajak'],['pajak']
takut ya klo rakyat ga pada bayar pajak loh kagak kebagian bansos dan blt lagi,0,"['takut', 'ya', 'klo', 'rakyat', 'ga', 'pada', 'bayar', 'pajak', 'loh', 'kagak', 'kebagian', 'bansos', 'dan', 'blt', 'lagi']","['takut', 'rakyat', 'bayar', 'pajak', 'kagak', 'kebagian', 'bansos', 'blt']","['takut', 'rakyat', 'bayar', 'pajak', 'kagak', 'bagi', 'bansos', 'blt']"
hai aku buka slot untuk duolingo family plan seharga rp  sudah termasuk pajak untuk tahun ya baru banget diperbarui jadi masih fresh from the oven kalau tertarik bisa dm yaa like rt so appreciated wts wtb,0,"['hai', 'aku', 'buka', 'slot', 'untuk', 'duolingo', 'family', 'plan', 'seharga', 'rp', 'sudah', 'termasuk', 'pajak', 'untuk', 'tahun', 'ya', 'baru', 'banget', 'diperbarui', 'jadi', 'masih', 'fresh', 'from', 'the', 'oven', 'kalau', 'tertarik', 'bisa', 'dm', 'yaa', 'like', 'rt', 'so', 'appreciated', 'wts', 'wtb']","['hai', 'buka', 'slot', 'duolingo', 'family', 'plan', 'seharga', 'rp', 'pajak', 'banget', 'diperbarui', 'fresh', 'from', 'the', 'oven', 'tertarik', 'dm', 'yaa', 'like', 'so', 'appreciated', 'wts', 'wtb']","['hai', 'buka', 'slot', 'duolingo', 'family', 'plan', 'harga', 'rp', 'pajak', 'banget', 'baru', 'fresh', 'from', 'the', 'oven', 'tarik', 'dm', 'yaa', 'like', 'so', 'appreciated', 'wts', 'wtb']"
masalah sosial yg timbul karena mengganti manusia dengan mesin akan jauh lebih mudah di negara negara yg populasinya turun itu seperti angin surga pajak katanya menaikkan pajak hanya untuk orang kaya pada kenyataannya yg menengah bawah juga dinaikkan pajaknya karena arti,0,"['masalah', 'sosial', 'yg', 'timbul', 'karena', 'mengganti', 'manusia', 'dengan', 'mesin', 'akan', 'jauh', 'lebih', 'mudah', 'di', 'negara', 'negara', 'yg', 'populasinya', 'turun', 'itu', 'seperti', 'angin', 'surga', 'pajak', 'katanya', 'menaikkan', 'pajak', 'hanya', 'untuk', 'orang', 'kaya', 'pada', 'kenyataannya', 'yg', 'menengah', 'bawah', 'juga', 'dinaikkan', 'pajaknya', 'karena', 'arti']","['sosial', 'timbul', 'mengganti', 'manusia', 'mesin', 'mudah', 'negara', 'negara', 'populasinya', 'turun', 'angin', 'surga', 'pajak', 'menaikkan', 'pajak', 'orang', 'kaya', 'kenyataannya', 'menengah', 'dinaikkan', 'pajaknya', 'arti']","['sosial', 'timbul', 'ganti', 'manusia', 'mesin', 'mudah', 'negara', 'negara', 'populasi', 'turun', 'angin', 'surga', 'pajak', 'naik', 'pajak', 'orang', 'kaya', 'nyata', 'tengah', 'naik', 'pajak', 'arti']"
